Res_id,ua,city,name,votes,locality,locality2,newlocality,latitude,longitude,cuisines,newcuisine,average_cost_for_two,Column,aggregate_rating,rating_text,establishment,delivery,address,url,timings,zipcode,locality_verbose,currency,price_range,highlights,opentable_support,photo_count
23559,Kolkata,Kolkata,Kasturi Restaurant,586,Gariahat,Gariahat,Gariahat,22.52026707,88.36097918,"Bengali, Bangladeshi",Bengali,800,,3.9,Good,Casual Dining,1,"11/A, Dover Lane, Hindustan Road, Near Gariahat Spencers, Rash Behari Avenue, Gariahat, Kolkata",https://www.zomato.com/kolkata/kasturi-restaurant-gariahat?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,11:30 AM to 11 PM,,"Gariahat, Kolkata",Rs.,2,"['Lunch', 'Delivery', 'Credit Card', 'No Alcohol Available', 'Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Indoor Seating', 'Air Conditioned']",0,662
23214,Kolkata,Kolkata,Go Lebanese,586,"Sector 5, Salt Lake","Sector 5, Salt Lake",Salt Lake,22.56920858,88.43255695,Lebanese,Lebanese,300,,3.7,Good,Quick Bites,1,"Plot A3, GP Block, Infinity Building, Sector 5, Salt Lake",https://www.zomato.com/kolkata/go-lebanese-sector-5-salt-lake?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,12 Noon to 4 AM (Mon-Sun),0,"Sector 5, Salt Lake, Kolkata",Rs.,1,"['Cash', 'Delivery', 'Lunch', 'Takeaway Available', 'No Alcohol Available', 'Dinner', 'Outdoor Seating', 'Wheelchair Accessible']",0,162
18354612,Kolkata,Kolkata,Liqua  - Rooftop Poolside Bar,585,"Hotel Senses, Sector 5, Salt Lake ","Hotel Senses, Sector 5, Salt Lake ",Sector 5 Salt Lake,22.57629296,88.43350679,"North Indian, Continental, Italian",North Indian,1500,,3.9,Good,Casual Dining,1,"Senses Hotel, DN - 26, Sector 5, Salt Lake",https://www.zomato.com/kolkata/liqua-rooftop-poolside-bar-sector-5-salt-lake?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,11am to 11pm (Mon-Sun),700091,"Hotel Senses, Sector 5, Salt Lake , Kolkata",Rs.,3,"['Dinner', 'Takeaway Available', 'Debit Card', 'Lunch', 'Serves Alcohol', 'Cash', 'Credit Card', 'Fullbar', 'Wine', 'Poolside', 'Indoor Seating', 'Serves Cocktails', 'Table booking recommended', 'Axis Bank - Dining Delights', 'Hookah', 'Smoking Area', 'Free Parking', 'Nightlife', 'Outdoor Seating', 'Beer', 'Live Music', 'Rooftop', 'Air Conditioned', 'Private Dining Area Available', 'Wifi', 'Group Meal', 'DJ', 'Live Sports Screening', 'City View']",0,406
20167,Kolkata,Kolkata,Domino's Pizza,585,"Sector 1, Salt Lake","Sector 1, Salt Lake",Salt Lake,22.59489242,88.42039481,"Pizza, Fast Food",Pizza,400,,3.9,Good,Quick Bites,-1,"BF 193, Sector 1, Salt Lake",https://www.zomato.com/kolkata/dominos-pizza-sector-1-salt-lake?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,10:57 AM to 11 PM,0,"Sector 1, Salt Lake, Kolkata",Rs.,1,"['Dinner', 'Cash', 'Takeaway Available', 'Lunch', 'Delivery', 'Credit Card', 'Indoor Seating', 'Air Conditioned']",0,265
24665,Kolkata,Kolkata,M Bar Kitchen,582,Park Street Area,Park Street Area,Park Street Area,22.55117354,88.35358836,"Italian, European",Italian,2700,,3.8,Good,Club,0,"24, Magma House Complex, Park Street Area, Kolkata",https://www.zomato.com/kolkata/m-bar-kitchen-park-street-area?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,5 PM to 12 Midnight,,"Park Street Area, Kolkata",Rs.,4,"['Dinner', 'Cash', 'Credit Card', 'Lunch', 'Takeaway Available', 'Debit Card', 'Dance Floor', 'Valet Parking Available', 'Indoor Seating', 'Table booking recommended', 'Wifi', 'Nightlife', 'Fullbar', 'Above 18 Only', 'Air Conditioned', 'Smoking Area']",0,408
23890,Kolkata,Kolkata,The Coffee Bean & Tea Leaf,582,"Quest Mall, Ballygunge","Quest Mall, Ballygunge",Ballygunge,22.53886108,88.36567204,"Cafe, Beverages",Cafe,600,,4,Very Good,Cafe,1,"2nd Floor, Quest Mall, 33, Syed Ali Amir Avenue, Ballygunge, Kolkata",https://www.zomato.com/kolkata/the-coffee-bean-tea-leaf-ballygunge?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,10 AM to 10 PM (Mon-Sun),,"Quest Mall, Ballygunge, Kolkata",Rs.,2,"['Dinner', 'Cash', 'Delivery', 'Credit Card', 'Lunch', 'Mall Parking', 'Takeaway Available', 'Indoor Seating', 'Table Reservation Not Required', 'Air Conditioned', 'Wheelchair Accessible']",0,771
21274,Kolkata,Kolkata,The Rose,579,Kankurgachi,Kankurgachi,Kankurgachi,22.57731613,88.39021694,"North Indian, Chinese",Chinese,700,,3.7,Good,Casual Dining,0,"P180, C.I.T. Road, Scheme 6M, Near Pantaloons, Kankurgachi, Kolkata",https://www.zomato.com/kolkata/the-rose-kankurgachi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"12 Noon to 3 PM, 7 PM to 10 PM (Mon-Sun)",0,"Kankurgachi, Kolkata",Rs.,2,"['Dinner', 'Cash', 'Takeaway Available', 'Lunch', 'Delivery', 'Credit Card', 'Desserts and Bakes', 'Fullbar', 'Indoor Seating', 'Wifi', 'Sodexo', 'Air Conditioned', 'Smoking Area']",0,274
18523878,Kolkata,Kolkata,Why Not,579,Gariahat,Gariahat,Gariahat,22.51598806,88.36811084,"Continental, Chinese, Thai",Continental,1000,,4.5,Excellent,Casual Dining,-1,"23/13, Gariahat Road, Gariahat, Kolkata",https://www.zomato.com/kolkata/why-not-gariahat?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,11:30 AM to 11 PM,700029,"Gariahat, Kolkata",Rs.,3,"['No Alcohol Available', 'Dinner', 'Takeaway Available', 'Debit Card', 'Lunch', 'Cash', 'Credit Card', 'Live Music', 'Axis Bank - Dining Delights', 'Indoor Seating', 'Table booking recommended']",0,1086
22189,Kolkata,Kolkata,Govinda's,578,Minto Park,Minto Park,Minto Park,22.54359613,88.35363764,"South Indian, North Indian, Chinese",North Indian,700,,4,Very Good,Casual Dining,1,"Ground Floor, Sri Sri Radha Govindaji Mandir, 3C, Albert Road, Minto Park, Kolkata",https://www.zomato.com/kolkata/govindas-minto-park?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"8:30 AM to 4 PM, 7 PM to 10 PM (Mon-Sat), 7:30 AM to 4 PM, 7 PM to 10 PM (Sun)",0,"Minto Park, Kolkata",Rs.,2,"['Cash', 'Takeaway Available', 'Breakfast', 'Dinner', 'Delivery', 'Lunch', 'Air Conditioned', 'Indoor Seating', 'Pure Veg']",0,410
20875,Kolkata,Kolkata,Magnolia,577,Park Street Area,Park Street Area,Park Street Area,22.55341284,88.35218456,"North Indian, Chinese, Continental",Chinese,1200,,3.4,Average,Casual Dining,1,"12K, Park Street, Near Park Hotel, Park Street Area, Kolkata",https://www.zomato.com/kolkata/magnolia-park-street-area?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,11 AM to 10:45 PM,,"Park Street Area, Kolkata",Rs.,3,"['Lunch', 'Cash', 'Takeaway Available', 'Dinner', 'Credit Card', 'Delivery', 'Table Reservation Not Required', 'Indoor Seating', 'Air Conditioned', 'Fullbar']",0,380
23672,Kolkata,Kolkata,Domino's Pizza,577,Nagerbazar,Nagerbazar,Nagerbazar,22.62465722,88.41714799,"Pizza, Fast Food",Pizza,400,,3.9,Good,Quick Bites,-1,"Ground Floor, 1, Saltee Plaza, Nagerbazar, Kolkata",https://www.zomato.com/kolkata/dominos-pizza-nagerbazar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,10:57 AM to 11 PM,,"Nagerbazar, Kolkata",Rs.,1,"['Takeaway Available', 'Lunch', 'Cash', 'Debit Card', 'Delivery', 'No Alcohol Available', 'Dinner', 'Credit Card', 'Air Conditioned', 'Indoor Seating']",0,312
18386794,Kolkata,Kolkata,Don Giovanni's Good Fellas,573,Park Street Area,Park Street Area,Park Street Area,22.55311435,88.35316189,"Italian, Thai, Chinese, Burger",Italian,800,,3.7,Good,Casual Dining,1,"57 A, Park Street Area, Kolkata",https://www.zomato.com/kolkata/don-giovannis-good-fellas-park-street-area?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"12 Noon to 4 AM (Mon-Fri, Sun), 12 Noon to 5 AM (Sat)",,"Park Street Area, Kolkata",Rs.,2,"['No Alcohol Available', 'Dinner', 'Delivery', 'Credit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Debit Card', 'Table booking recommended', 'Air Conditioned', 'Hookah', 'Indoor Seating', 'Free Wifi', 'Wifi']",0,804
18162689,Kolkata,Kolkata,Koshe Kosha,573,Jadavpur,Jadavpur,Jadavpur,22.49306634,88.3720557,Bengali,Bengali,900,,3.8,Good,Casual Dining,1,"126, Raja S.C Mallick Road, Jadavpur, Kolkata, Near KPC Hospital",https://www.zomato.com/kolkata/koshe-kosha-jadavpur?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,11 AM to 11 PM (Mon-Sun),700032,"Jadavpur, Kolkata",Rs.,2,"['Credit Card', 'Lunch', 'Cash', 'Takeaway Available', 'No Alcohol Available', 'Dinner', 'Delivery', 'Debit Card', 'Indoor Seating', 'Table booking recommended', 'Outdoor Seating', 'Air Conditioned']",0,445
21138,Kolkata,Kolkata,Sharma Tea,571,"Sector 1, Salt Lake","Sector 1, Salt Lake",Salt Lake,22.59494597,88.41852698,"Fast Food, Beverages",Beverages,100,,3.9,Good,Quick Bites,1,"CF 209, Near Swimming Pool, Sector 1, Salt Lake",https://www.zomato.com/kolkata/sharma-tea-sector-1-salt-lake?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,5:30 AM to 10 PM (Mon-Sun),0,"Sector 1, Salt Lake, Kolkata",Rs.,1,"['Cash', 'Takeaway Available', 'Breakfast', 'Delivery', 'Outdoor Seating', 'Air Conditioned', 'Pure Veg']",0,247
21868,Kolkata,Kolkata,The Bhoj Company,571,New Market Area,New Market Area,New Market Area,22.55796347,88.35444298,"Bengali, North Indian",Bengali,500,,4.1,Very Good,Casual Dining,1,"30A, Free School Street, New Market Area, Kolkata",https://www.zomato.com/kolkata/the-bhoj-company-new-market-area?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"8:30am to 12midnight (Mon-Sat),8:30am to 10pm (Sun)",0,"New Market Area, Kolkata",Rs.,2,"['Dinner', 'Delivery', 'Credit Card', 'Debit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Breakfast', 'Indoor Seating', 'Table Reservation Not Required', 'Air Conditioned']",0,799
21532,Kolkata,Kolkata,Red Xpress,569,"Sector 5, Salt Lake","Sector 5, Salt Lake",Salt Lake,22.57083118,88.43182135,"North Indian, Mughlai, Chinese",Chinese,1900,,3.8,Good,Bar,1,"BIPL Building, GP, A2, M2, N2, Sector 5, Salt Lake, Kolkata",https://www.zomato.com/kolkata/red-xpress-sector-5-salt-lake?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,12 Noon to 12 Midnight (Mon-Sun),0,"Sector 5, Salt Lake, Kolkata",Rs.,3,"['Lunch', 'Cash', 'Delivery', 'Credit Card', 'Debit Card', 'Dinner', 'Takeaway Available', 'Live Sports Screening', 'Gin Bar', 'Live Music', 'Ticket Restaurant', 'Nightlife', 'Fullbar', 'Indoor Seating', 'Air Conditioned', 'Wifi', 'Buffet']",0,796
21462,Kolkata,Kolkata,Chinoiserie - Taj Bengal,569,"Taj Bengal, Alipore","Taj Bengal, Alipore",Alipore,22.53478858,88.33322436,Chinese,Chinese,5000,,4.2,Very Good,Fine Dining,0,"Taj Bengal, 34B, Belvedere Road, Alipore, Kolkata",https://www.zomato.com/kolkata/chinoiserie-taj-bengal-alipore?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"12:30 PM to 3:15 PM, 7 PM to 11:45 PM",0,"Taj Bengal, Alipore, Kolkata",Rs.,4,"['Lunch', 'Cash', 'Dinner', 'Credit Card', 'Wheelchair Accessible', '4/5 Star', 'Valet Parking Available', 'Air Conditioned', 'Fullbar', 'Indoor Seating', 'Luxury Dining']",0,305
18224067,Kolkata,Kolkata,Hayat,569,Barrackpore,Barrackpore,Barrackpore,22.76055797,88.36948514,"North Indian, Chinese",North Indian,600,,3.8,Good,Casual Dining,1,"13/10/A, S.N Bannerjee Road, Near Barrackpore Police Phari, Barrackpore, Kolkata",https://www.zomato.com/kolkata/hayat-barrackpore?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,11 AM to 11 PM,,"Barrackpore, Kolkata",Rs.,2,"['Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Lunch', 'Delivery', 'Credit Card', 'Indoor Seating', 'Air Conditioned']",0,288
22033,Kolkata,Kolkata,Jiban Jamuna,568,Chinar Park,Chinar Park,Chinar Park,22.62227455,88.44780363,"Bengali, Biryani, Desserts, North Indian, Chinese, Salad",Bengali,350,,3.8,Good,Casual Dining,1,"Nawapara, Near City Centre 2 Mall, Chinar Park Road, Chinar Park, Kolkata",https://www.zomato.com/kolkata/jiban-jamuna-chinar-park?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,12 Noon to 11 PM,0,"Chinar Park, Kolkata",Rs.,1,"['Delivery', 'Dinner', 'Takeaway Available', 'Lunch', 'No Alcohol Available', 'Cash', 'Table Reservation Not Required', 'Air Conditioned', 'Indoor Seating']",0,121
18607141,Kolkata,Kolkata,Blu Orchid,568,Ajoy Nagar,Ajoy Nagar,Ajoy Nagar,22.48832399,88.39130457,"Chinese, Asian",Chinese,700,,4.4,Very Good,,1,"C22, Sammilani Park, Survey Park Area, Ajoy Nagar, Kolkata",https://www.zomato.com/kolkata/blu-orchid-ajoy-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,12Noon to 10:45PM (Mon-Sun),700075,"Ajoy Nagar, Kolkata",Rs.,2,"['Lunch', 'Delivery', 'Credit Card', 'No Seating Available', 'Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Indoor Seating', 'Card Upon Delivery']",0,438
20784,Kolkata,Kolkata,Raj Restaurant,567,Hazra,Hazra,Hazra,22.5220547,88.34881436,"South Indian, Street Food, Fast Food",South Indian,250,,3.9,Good,Casual Dining,1,"10/2, Monoharpukur Road, Near Rash Behari Avenue, Hazra, Kolkata",https://www.zomato.com/kolkata/raj-restaurant-hazra?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,7 AM to 10 PM,0,"Hazra, Kolkata",Rs.,1,"['Dinner', 'Delivery', 'Breakfast', 'Lunch', 'Cash', 'Takeaway Available', 'Credit Card', 'Debit Card', 'Indoor Seating', 'Table Reservation Not Required', 'Pure Veg', 'Air Conditioned']",0,176
21626,Kolkata,Kolkata,Eden Pavilion - ITC Sonar,567,Science City Area,Science City Area,Science City Area,22.54600926,88.39901995,"North Indian, Continental, Italian, South Indian, Bengali",North Indian,4500,,4,Very Good,Fine Dining,0,"ITC Royal Bengal, JBS Haldane Avenue, EM Bypass, Science City Area, Kolkata",https://www.zomato.com/kolkata/eden-pavilion-itc-sonar-science-city-area?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,7am to 11:45pm (Mon-Sun),0,"Science City Area, Kolkata",Rs.,4,"['Lunch', 'Cash', 'Credit Card', 'Dinner', 'Serves Alcohol', 'Breakfast', 'Debit Card', 'Valet Parking Available', 'Wine', '4/5 Star', 'Table booking recommended', 'Wheelchair Accessible', 'Brunch', 'Fullbar', 'Indoor Seating', 'Air Conditioned', 'Luxury Dining', 'Wifi']",0,1149
18017632,Kolkata,Kolkata,Domino's Pizza,567,Ballygunge,Ballygunge,Ballygunge,22.53900539,88.36548395,"Pizza, Fast Food",Pizza,400,,3.9,Good,Quick Bites,-1,"1st Floor, Commercial Building, 48/2, Syed Amir Ali Avenue, Ballygunge, Kolkata",https://www.zomato.com/kolkata/dominos-pizza-1-ballygunge?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,10:57 AM to 11 PM,,"Ballygunge, Kolkata",Rs.,1,"['Cash', 'Takeaway Available', 'No Alcohol Available', 'Dinner', 'Delivery', 'Lunch', 'Air Conditioned', 'Indoor Seating', 'Sodexo', 'Ticket Restaurant']",0,246
24644,Kolkata,Kolkata,Bijoli Grill,564,Southern Avenue,Southern Avenue,Southern Avenue,22.51429699,88.36323023,"Bengali, Continental, Chinese",Bengali,1000,,3.9,Good,Casual Dining,1,"124B, Dr. Meghnad Saha Sarani, Southern Avenue, Kolkata",https://www.zomato.com/kolkata/bijoli-grill-southern-avenue?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,12 Noon to 11 PM (Mon-Sun),,"Southern Avenue, Kolkata",Rs.,3,"['Lunch', 'Takeaway Available', 'Debit Card', 'No Alcohol Available', 'Dinner', 'Cash', 'Delivery', 'Credit Card', 'Indoor Seating', 'Air Conditioned', 'Axis Bank - Dining Delights', 'Wheelchair Accessible', 'Table Reservation Not Required']",0,731
23458,Kolkata,Kolkata,WOW! Momo,564,"City Centre 1, Sector 1, Salt Lake","City Centre 1, Sector 1, Salt Lake",Sector 1 Salt Lake,22.58829593,88.40852771,"Tibetan, Momos",Tibetan,400,,4,Very Good,Kiosk,1,"Ground Floor, City Centre 1, Sector 1, Salt Lake, Kolkata",https://www.zomato.com/kolkata/wow-momo-sector-1-salt-lake?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,10 AM to 10 PM (Mon-Sun),,"City Centre 1, Sector 1, Salt Lake, Kolkata",Rs.,1,"['Lunch', 'Mall Parking', 'Takeaway Available', 'Breakfast', 'No Alcohol Available', 'Dinner', 'Cash', 'Delivery', 'Credit Card', 'Debit Card', 'Indoor Seating', 'Table booking recommended', 'Wheelchair Accessible', 'Axis Bank - Dining Delights']",0,252
18361653,Kolkata,Kolkata,Chinese Pandit,562,Tollygunge,Tollygunge,Tollygunge,22.48547305,88.35287891,"Chinese, Seafood",Chinese,500,,3.4,Average,Quick Bites,1,"3/22, Azadgarh, Near Azadgarh Post Office, Tollygunge, Kolkata",https://www.zomato.com/kolkata/chinese-pandit-tollygunge?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,12 Noon to 11:30 PM (Mon-Sun),,"Tollygunge, Kolkata",Rs.,2,"['Dinner', 'Delivery', 'Lunch', 'Cash', 'Takeaway Available', 'Outdoor Seating']",0,73
20083,Kolkata,Kolkata,Bliss,559,Hindustan Park,Hindustan Park,Hindustan Park,22.51725729,88.36153004,"Chinese, Seafood",Chinese,450,,4.1,Very Good,Quick Bites,0,"53, Hindustan Park, Kolkata",https://www.zomato.com/kolkata/bliss-hindustan-park?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Closed (Mon),12:30 PM to 10:30 PM (Tue-Sun)",,"Hindustan Park, Kolkata",Rs.,1,"['Dinner', 'Delivery', 'Lunch', 'Cash', 'Takeaway Available', 'Indoor Seating']",0,257
22746,Kolkata,Kolkata,ATS Arun Dhaba,557,Theatre Road,Theatre Road,Theatre Road,22.54503665,88.35539885,"North Indian, Chinese",North Indian,250,,3.7,Good,Dhaba,1,"27, Shakespeare Sarani, Outram Street, Theatre Road, Kolkata",https://www.zomato.com/kolkata/ats-arun-dhaba-theatre-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,9:30am to 11pm (Mon-Sun),,"Theatre Road, Kolkata",Rs.,1,"['Dinner', 'Delivery', 'Breakfast', 'Lunch', 'Cash', 'Indoor Seating', 'Pure Veg']",0,65
18811777,Kolkata,Kolkata,The Lords and Barons,556,Park Street Area,Park Street Area,Park Street Area,22.552254,88.352978,"North Indian, Continental",North Indian,1500,,4.1,Very Good,Pub,-1,"20B, Park Street Area, Kolkata",https://www.zomato.com/kolkata/the-lords-and-barons-park-street-area?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,1pm to 11:30pm (Mon-Sun),,"Park Street Area, Kolkata",Rs.,3,"['Credit Card', 'Lunch', 'Serves Alcohol', 'Debit Card', 'Dinner', 'Cash', 'Takeaway Available', 'Free Parking', 'Nightlife', 'Live Music', 'Air Conditioned', 'Hookah', 'Wifi', 'Dance Floor', 'Live Sports Screening', 'Fullbar', 'Indoor Seating', 'Digital Payments Accepted', 'Smoking Area']",0,652
18536701,Kolkata,Kolkata,Agarwal's Food Delivery,553,Tollygunge,Tollygunge,Tollygunge,22.50601524,88.35224571,"North Indian, Rajasthani",North Indian,300,,3.9,Good,Quick Bites,1,"Ravindra Sarobar, Swiss Park, Tollygunge, Kolkata",https://www.zomato.com/kolkata/agarwals-food-delivery-tollygunge?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"8am to 3pm, 7pm to 11pm (Mon, Tue, Wed, Fri), 8am to 3pm, 7pm to 12midnight (Thu),8am to 11pm (Sat-Sun)",,"Tollygunge, Kolkata",Rs.,1,"['Dinner', 'Delivery', 'Lunch', 'Cash', 'Takeaway Available', 'Indoor Seating', 'Pure Veg']",0,29
23113,Kolkata,Kolkata,Penguin Inn,552,Khardah,Khardah,Khardah,22.72548608,88.3737807,"Biryani, Chinese, North Indian, Beverages",Chinese,850,,2.8,Average,Casual Dining,1,"21, B.T. Road, Khardah, Kolkata",https://www.zomato.com/kolkata/penguin-inn-khardah?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,11 AM to 10:30 PM,,"Khardah, Kolkata",Rs.,2,"['Dinner', 'Delivery', 'Lunch', 'Cash', 'Takeaway Available', 'Indoor Seating', 'Air Conditioned', 'Table booking recommended']",0,90
23236,Kolkata,Kolkata,Chai Break,552,Ballygunge,Ballygunge,Ballygunge,22.53468546,88.36494081,"Pizza, Chinese, Italian, Continental, Desserts, Beverages, Cafe",Pizza,900,,3.7,Good,Cafe,1,"53, Syed Amir Ali Avenue, Near Ice Skating Ring, Ballygunge, Kolkata",https://www.zomato.com/kolkata/chai-break-ballygunge?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,7 AM to 12 Midnight (Mon-Sun),20,"Ballygunge, Kolkata",Rs.,2,"['Lunch', 'Cash', 'Delivery', 'Breakfast', 'No Alcohol Available', 'Dinner', 'Takeaway Available', 'Credit Card', 'Live Sports Screening', 'Indoor Seating', 'Table booking recommended', 'Pure Veg', 'Valet Parking Available', 'Air Conditioned', 'Hookah']",0,356
20872,Kolkata,Kolkata,New Empire Bar,551,New Market Area,New Market Area,New Market Area,22.56058596,88.35155256,"North Indian, Chinese, Continental, Momos",Chinese,950,,3.8,Good,Casual Dining,0,"3A, New Empire Building, Humayun Place, New Market Area, Kolkata",https://www.zomato.com/kolkata/new-empire-bar-new-market-area?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,12noon to 11:30pm (Mon-Sun),700087,"New Market Area, Kolkata",Rs.,2,"['Dinner', 'Cash', 'Credit Card', 'Lunch', 'Takeaway Available', 'Debit Card', 'Fullbar', 'Indoor Seating', 'Live Music', 'Air Conditioned']",0,455
18597664,Kolkata,Kolkata,Honey Da Dhaba,549,Kasba,Kasba,Kasba,22.5146668,88.39037485,"North Indian, Chinese, Biryani",North Indian,350,,3.6,Good,Quick Bites,-1,"29 Rajdanga Main Road, Nabapally Bus Stop, Rashbehari Ruby Connector, Near Frank Ross Pharmacy, Kasba, Kolkata",https://www.zomato.com/kolkata/honey-da-dhaba-1-kasba?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"6PM to 2AM (Mon),6PM to 3AM (Tue-Sun)",,"Kasba, Kolkata",Rs.,1,"['Cash', 'Takeaway Available', 'Dinner', 'Delivery', 'Indoor Seating']",0,89
18386974,Kolkata,Kolkata,Punjabi Food Junction,548,Sodepur,Sodepur,Sodepur,22.6959507,88.39566082,"North Indian, Chinese",Chinese,800,,3.9,Good,Casual Dining,1,"31/1, Barasat Road, Word 31, Panihati, Sodepur, Kolkata",https://www.zomato.com/kolkata/punjabi-food-junction-sodepur?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,12 Noon to 11 PM,,"Sodepur, Kolkata",Rs.,2,"['Dinner', 'Cash', 'Lunch', 'Takeaway Available', 'Indoor Seating', 'Air Conditioned']",0,370
24197,Kolkata,Kolkata,Alfresco - The Lalit Great Eastern,548,"The Lalit Great Eastern, Esplanade","The Lalit Great Eastern, Esplanade",Esplanade,22.5678324,88.35006896,"Continental, Mediterranean, Italian, North Indian",North Indian,3500,,4.1,Very Good,Fine Dining,-1,"The Lalit Great Eastern, 1-3, Old Court House Street, Dalhousie Square, Esplanade, Kolkata",https://www.zomato.com/AlfrescoKolkata?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,24 Hours,,"The Lalit Great Eastern, Esplanade, Kolkata",Rs.,4,"['Lunch', 'Dinner', 'Credit Card', 'Debit Card', 'Cash', 'Buffet', '4/5 Star', 'Luxury Dining', 'Valet Parking Available', 'Table booking recommended', 'LGBTQIA Friendly', 'Fullbar', 'Air Conditioned', 'Brunch', 'Indoor Seating', 'Wheelchair Accessible']",0,2084
